lindex,Sport,Year,Country,count
26604,Wrestling,2008,CZE,1
26605,Wrestling,2008,DEN,2
26606,Wrestling,2008,EGY,7
26607,Wrestling,2008,ESA,1
26608,Wrestling,2008,ESP,3
26609,Wrestling,2008,FIN,1
26610,Wrestling,2008,FRA,9
26611,Wrestling,2008,GBS,1
26612,Wrestling,2008,GEO,10
26613,Wrestling,2008,GER,7
26614,Wrestling,2008,GRE,3
26615,Wrestling,2008,GUM,1
26616,Wrestling,2008,HUN,9
26617,Wrestling,2008,IND,3
26618,Wrestling,2008,IRI,12
26619,Wrestling,2008,ITA,2
26620,Wrestling,2008,JPN,10
26621,Wrestling,2008,KAZ,16
26622,Wrestling,2008,KGZ,5
26623,Wrestling,2008,KOR,11
26624,Wrestling,2008,LTU,4
26625,Wrestling,2008,MDA,2
26626,Wrestling,2008,MEX,1
26627,Wrestling,2008,MGL,6
26628,Wrestling,2008,MKD,1
26629,Wrestling,2008,NGR,2
26630,Wrestling,2008,NOR,1
26631,Wrestling,2008,PER,1
26632,Wrestling,2008,PLW,2
26633,Wrestling,2008,POL,9
26634,Wrestling,2008,PRK,3
26635,Wrestling,2008,ROU,8
26636,Wrestling,2008,RSA,1
26637,Wrestling,2008,RUS,18
26638,Wrestling,2008,SEN,1
26639,Wrestling,2008,SRB,2
26640,Wrestling,2008,SUI,1
26641,Wrestling,2008,SVK,2
26642,Wrestling,2008,SWE,5
26643,Wrestling,2008,TJK,2
26644,Wrestling,2008,TUN,3
26645,Wrestling,2008,TUR,13
26646,Wrestling,2008,UKR,16
26647,Wrestling,2008,USA,16
26648,Wrestling,2008,UZB,8
26649,Wrestling,2008,VEN,3
26650,Wrestling,2012,ALG,3
26651,Wrestling,2012,ARG,1
26652,Wrestling,2012,ARM,7
26653,Wrestling,2012,AUS,1
